id,date,tweet
1325077945736638466,2020-11-07 14:09:35+00:00,"RT TennisHalloFame: Can you Name the Famer?? 🧐

🔘 World No. 1 in singles &amp; doubles
🔘 5️⃣ time Davis Cup champion
🔘 One of only 2 players in history to win both @Wimbledon and the @usopen as an amateur and professional 

💬 with your best guesses!"
1325064710836908033,2020-11-07 13:17:00+00:00,"Can you Name the Famer?? 🧐

🔘 World No. 1 in singles &amp; doubles
🔘 5️⃣ time Davis Cup champion
🔘 One of only 2 players in history to win both @Wimbledon and the @usopen as an amateur and professional 

💬 with your best guesses!"
1324920504898052096,2020-11-07 03:43:58+00:00,Re-watching the 2020 US open men's final. Taking pleasure in watching the better man win. @ThiemDomi  #usopen #IStandWithOlya
1324827650897174530,2020-11-06 21:35:00+00:00,"Ay Wawrinka donde te metiste amigo...

QUE LIADA!

Y que bien que está Zverev, el alemán desde la final del USOpen es otro tenista. Que burrada.

#RolexParisMasters"
1324724123906486272,2020-11-06 14:43:37+00:00,".@Shelby_Rogers_ scored her career-best @usopen finish this year in NY! 💪

Watch her journey to the QF 👀⬇️"
1324722784115826690,2020-11-06 14:38:18+00:00,"World No. 5 @DaniilMedwed only loses 5 points on serve in 6-3, 6-1 victory over No. 9 #Schwartzman to reach 1st SF @RolexPMasters. Medvedev won 27 of 28 1st serve pts (5 of 9 2nd serve pts) in the 63-minute win. 

It is Medvedev's 2nd SF of the season (@usopen)."
1324717257902198784,2020-11-06 14:16:20+00:00,Ojo con Carreño Busta el verdugo de NOLE en el UsOpen entre el y la árbitro quedó eliminado
1324687644593442816,2020-11-06 12:18:40+00:00,"🎾My ranking of the 2020 Grand Slams🎾

🥇 Men's US Open👨🇺🇸
🥈 Men's Australian Open👨🇦🇺
🥉 Men's Roland Garros👨🇫🇷
4⃣ Women's Australian Open👩🇦🇺
5⃣ Women's US Open👩🇺🇸
6⃣ Women's Roland Garros👩🇫🇷

#ATP #WTA #Tennis #AusOpen #USOpen #RolandGarros"
1324628550327087105,2020-11-06 08:23:51+00:00,Con esto de las #Elecciones2020 me siento como cuando está el #USOpen jugándose. Me acuesto mirando los resultados y me levanto igual y con un poco de ansiedad por ver qué ha pasado
1324536381612445696,2020-11-06 02:17:36+00:00,"I’m a big fan of Phil Mickelson, so according to Donald Trump, Phil won the 2006 USOpen after 71 holes!!!"
1324441486973423621,2020-11-05 20:00:32+00:00,"It's a place full of history. Steeped rich in tradition and prestige.

@golfinyourstate puts @PinehurstResort in the spotlight on the #USOpen Trophy Tour presented by @Lexus.

Click below for your chance to win a round for 2 at the iconic No. 2!"
1324403159452672000,2020-11-05 17:28:14+00:00,"These three men form a Tennis Majors TRIOPOLY @RogerFederer @RafaelNadal @DjokerNole Few others have had a chance since 2004.

@Wimbledon #wimbledon @usopen #usopen @rolandgarros #frenchopen @AusOpen
#AustralianOpen @AynRandInst @EpochTimes @theblaze @FoxNews @FOXSports @ESPN"
1324203055517032448,2020-11-05 04:13:05+00:00,Remember that era when Italian women were a constant in @usopen QFs?
1324162235128754176,2020-11-05 01:30:53+00:00,"Todo ano nessa disciplina eu peço para meus alunos fazerem um vídeo para discutir uns assuntos como espaço público, direito à cidade, estética do urbano e etc. Um grupo esse ano fez um vídeo que a apresentação era a abertura da F1 e o encerramento era uma vinheta do USOpen 😂"
1324084121023488001,2020-11-04 20:20:29+00:00,"Four men have earned 1,000 singles victories in the open era.

Jimmy Connors: 1,274
Roger Federer: 1,242
Ivan Lendl: 1,069
Rafael Nadal: 1,000"
1324083111240605698,2020-11-04 20:16:28+00:00,"Most Wins by Tournament for @RafaelNadal
1 @RolandGarros 100*
2 @RolexMCMasters 71*
3 @AustralianOpen 65
4 @USOpen 64
5 @InteBNLdItalia 63*
6 @BcnOpenBS 61*
7 @BNPParibasOpen 54
8 @Wimbledon 53
9 @MutuaMadridOpen 52*
10 @MiamiOpen 40
* Open Era Tournament Record"
1324062343786016773,2020-11-04 18:53:57+00:00,THIEM! GRANDE #USopen
1324049270291484672,2020-11-04 18:02:00+00:00,"Wait for it... 🔥

Yulia Putintseva kept us entertained on her way to a career-best US Open QF appearance."
1323877634942541824,2020-11-04 06:39:59+00:00,So what's the latest score? Who's winning the #USOpen? :P
1323742990276452353,2020-11-03 21:44:57+00:00,"If #Djokovic is not there, #Tsitsipas is not staying either😛
UsOpen, Vienna and now Paris.
They both had a good run in Roland Garros and eventually one had to stop the other.

#RolexParisMasters"
1323707897801510912,2020-11-03 19:25:30+00:00,"🎙Charlamos con el tenista @thiagotirante 🎾

✅ ""El @usopen es el Grand Slam que más me gusta, por la estructura, la cantidad de gente que hay y porque en un futuro me va a venir mucho mejor para mi juego"""
1323693318677712896,2020-11-03 18:27:34+00:00,Goffin üst üste 5. maçını kaybederek Bercy Masters’a veda etti. UsOpen’dan beri galibiyeti yok.
1323686630520074241,2020-11-03 18:01:00+00:00,"The championship comeback for @NaomiOsaka 🏆

Relive the entire women’s singles final on our YouTube channel ⬇️"
1323637397834420224,2020-11-03 14:45:22+00:00,#TuesdayTrivia | Who was the only U.S. President to award the #USOpen Trophy? 🇺🇸🏆
1323315155548184577,2020-11-02 17:24:53+00:00,What was the first tennis match you ever saw?
