,Cluster,gradyear,gender,age,friends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs
0,0.0,2006.4907667134175,0.0,18.21914901823278,21.588826554464703,0.21072931276297335,0.19857410004675083,0.17940626460963066,0.16351098644226275,0.13148667601683028,0.13253856942496495,0.10612435717625059,0.05750350631136045,0.08438522674146798,0.11442262739597943,0.37798036465638146,0.24929873772791022,0.13604488078541374,0.11968209443665265,0.10659186535764376,0.4322113136979897,0.29990649836372135,0.04172510518934081,0.7708041140719962,0.22335203366058906,0.4886629266012155,0.25444132772323513,0.09992987377279103,0.020453482935951377,0.4365357643758766,0.1645628798503974,0.11979897148200093,0.2445067788686302,0.4101215521271622,0.1569658719027583,0.06030855539971949,0.04394576905095839,0.17800374006545114,0.12388966806919122,0.10495558672276765,0.06439925198690977
1,1.0,2008.5047483380818,0.0,16.293284425451112,22.95667141500475,0.3051994301994302,0.22839506172839505,0.27326685660018996,0.23480531813865146,0.20963912630579298,0.16951566951566951,0.1437559354226021,0.07751661918328585,0.08475783475783476,0.15443969610636277,0.3894824311490978,0.217355175688509,0.17841880341880342,0.16904083570750236,0.12618708452041785,0.5212488129154795,0.3059116809116809,0.04071699905033238,0.7929724596391263,0.2827635327635328,0.4658119658119658,0.2644824311490978,0.10648148148148148,0.01745014245014245,0.5588793922127255,0.10256410256410256,0.12844254510921177,0.32585470085470086,0.44254510921177587,0.18933998100664767,0.08879392212725547,0.06837606837606838,0.2004985754985755,0.11847103513770181,0.08641975308641975,0.07098765432098765
2,2.0,2007.8085106382978,0.24468085106382978,101.08870744680857,27.80851063829787,0.19148936170212766,0.1702127659574468,0.22340425531914893,0.09042553191489362,0.11170212765957446,0.1595744680851064,0.03723404255319149,0.06382978723404255,0.1276595744680851,0.09042553191489362,0.28191489361702127,0.21808510638297873,0.14361702127659576,0.07446808510638298,0.07446808510638298,0.3617021276595745,0.34574468085106386,0.0425531914893617,0.8457446808510638,0.3191489361702128,0.4946808510638298,0.35638297872340424,0.2127659574468085,0.02127659574468085,0.34574468085106386,0.05851063829787234,0.07446808510638298,0.20212765957446807,0.18617021276595744,0.07446808510638298,0.06382978723404255,0.0425531914893617,0.23404255319148937,0.11702127659574468,0.06914893617021277,0.06382978723404255
3,3.0,2007.349452954048,1.0,17.516644638949614,22.885995623632386,0.31181619256017507,0.45820568927789934,0.21072210065645514,0.008971553610503282,0.03369803063457331,0.07483588621444201,0.007439824945295405,0.27833698030634574,0.09715536105032822,0.2037199124726477,0.06958424507658643,0.1647702407002188,0.08183807439824946,0.05142231947483589,0.06039387308533917,0.20853391684901532,0.35514223194748357,0.051203501094091906,0.70109409190372,0.25317286652078774,0.42407002188183807,0.20043763676148796,0.12210065645514223,0.026914660831509847,0.18183807439824945,0.03238512035010941,0.020787746170678335,0.1400437636761488,0.05010940919037199,0.07286652078774616,0.03326039387308534,0.02385120350109409,0.18183807439824945,0.10087527352297593,0.07658643326039387,0.05776805251641138
4,4.0,2007.6995515695066,0.03183856502242152,17.077462780269055,112.31973094170404,0.3600896860986547,0.2878923766816143,0.2820627802690583,0.2632286995515695,0.19865470852017938,0.15784753363228698,0.19730941704035873,0.1242152466367713,0.08520179372197309,0.14394618834080716,0.4874439461883408,0.20269058295964126,0.17533632286995515,0.1860986547085202,0.12914798206278028,0.579372197309417,0.29730941704035874,0.04304932735426009,0.7807174887892376,0.2713004484304933,0.5982062780269058,0.3654708520179372,0.13856502242152466,0.02600896860986547,0.5295964125560538,0.15246636771300448,0.13901345291479822,0.4053811659192825,0.5385650224215247,0.16860986547085202,0.1179372197309417,0.09103139013452914,0.19192825112107623,0.14035874439461885,0.09955156950672646,0.054260089686098655
