Date,Low,Open,Volume,High,Close,Adjusted Close
03-01-2000,9.0,9.0,0.0,9.0,9.0,-1.2889961450643361e-12
04-01-2000,8.649999618530273,8.649999618530273,0.0,8.649999618530273,8.649999618530273,-1.2388687081407723e-12
05-01-2000,8.399999618530273,8.399999618530273,0.0,8.399999618530273,8.399999618530273,-1.203063148234873e-12
06-01-2000,8.100000381469727,8.100000381469727,0.0,8.100000381469727,8.100000381469727,-1.1600966498201415e-12
07-01-2000,8.600000381469727,8.600000381469727,1300.0,8.600000381469727,8.600000381469727,-1.2317076612117228e-12
10-01-2000,8.350000381469727,8.350000381469727,0.0,8.350000381469727,8.350000381469727,-1.1959022097260408e-12
11-01-2000,8.350000381469727,8.350000381469727,0.0,8.350000381469727,8.350000381469727,-1.1959022097260408e-12
12-01-2000,7.949999809265137,7.949999809265137,0.0,7.949999809265137,7.949999809265137,-1.1386134006127757e-12
13-01-2000,7.900000095367432,7.900000095367432,0.0,7.900000095367432,7.900000095367432,-1.1314523536837262e-12
14-01-2000,8.100000381469727,8.100000381469727,0.0,8.100000381469727,8.100000381469727,-1.1600966498201415e-12
17-01-2000,9.0,9.0,0.0,9.0,9.0,-1.2889961450643361e-12
18-01-2000,9.180000305175781,9.180000305175781,0.0,9.180000305175781,9.180000305175781,-1.314776087481262e-12
19-01-2000,9.399999618530273,9.399999618530273,0.0,9.399999618530273,9.399999618530273,-1.3462846289169494e-12
20-01-2000,10.0,10.0,0.0,10.0,10.0,-1.432217842586847e-12
21-01-2000,9.800000190734863,9.800000190734863,0.0,9.800000190734863,9.800000190734863,-1.4035735464504318e-12
24-01-2000,10.0,10.0,0.0,10.0,10.0,-1.432217842586847e-12
25-01-2000,10.199999809265137,10.199999809265137,0.0,10.199999809265137,10.199999809265137,-1.460862463983914e-12
26-01-2000,10.449999809265137,10.449999809265137,0.0,10.449999809265137,10.449999809265137,-1.4966678070493789e-12
27-01-2000,10.350000381469727,10.350000381469727,0.0,10.350000381469727,10.350000381469727,-1.4823457131912798e-12
28-01-2000,10.550000190734863,10.550000190734863,0.0,10.550000190734863,10.550000190734863,-1.5109897924872606e-12
31-01-2000,10.199999809265137,10.199999809265137,0.0,10.199999809265137,10.199999809265137,-1.460862463983914e-12
01-02-2000,10.5,10.5,0.0,10.5,10.5,-1.5038291792390801e-12
02-02-2000,10.600000381469727,10.600000381469727,0.0,10.600000381469727,10.600000381469727,-1.5181509478365274e-12
03-02-2000,10.649999618530273,10.649999618530273,0.0,10.649999618530273,10.649999618530273,-1.5253121031857941e-12
04-02-2000,10.949999809265137,10.949999809265137,0.0,10.949999809265137,10.949999809265137,-1.5682789268611774e-12
07-02-2000,10.350000381469727,10.350000381469727,0.0,10.350000381469727,10.350000381469727,-1.4823457131912798e-12
08-02-2000,10.100000381469727,10.100000381469727,0.0,10.100000381469727,10.100000381469727,-1.4465402617055978e-12
09-02-2000,9.850000381469727,9.850000381469727,0.0,9.850000381469727,9.850000381469727,-1.410734918640133e-12
10-02-2000,9.5,9.5,0.0,9.5,9.5,-1.360606939615483e-12
11-02-2000,9.449999809265137,9.449999809265137,0.0,9.449999809265137,9.449999809265137,-1.3534460011066507e-12
14-02-2000,9.649999618530273,9.649999618530273,0.0,9.649999618530273,9.649999618530273,-1.3820904056632832e-12
15-02-2000,9.800000190734863,9.800000190734863,0.0,9.800000190734863,9.800000190734863,-1.4035735464504318e-12
16-02-2000,9.850000381469727,9.850000381469727,0.0,9.850000381469727,9.850000381469727,-1.410734918640133e-12
17-02-2000,9.779999732971191,9.779999732971191,0.0,9.779999732971191,9.779999732971191,-1.4007094095713768e-12
18-02-2000,9.550000190734863,9.550000190734863,0.0,9.550000190734863,9.550000190734863,-1.3677683118051842e-12
21-02-2000,9.199999809265137,9.199999809265137,0.0,9.199999809265137,9.199999809265137,-1.3176405496209687e-12
22-02-2000,8.899999618530273,8.899999618530273,0.0,8.899999618530273,8.899999618530273,-1.2746739427860199e-12
23-02-2000,8.699999809265137,8.699999809265137,100.0,8.699999809265137,8.699999809265137,-1.2460296466496046e-12
24-02-2000,9.300000190734863,9.300000190734863,0.0,9.300000190734863,9.300000190734863,-1.3319625350588504e-12
25-02-2000,9.550000190734863,9.550000190734863,0.0,9.550000190734863,9.550000190734863,-1.3677683118051842e-12
28-02-2000,9.949999809265137,9.949999809265137,0.0,9.949999809265137,9.949999809265137,-1.4250569040780148e-12
29-02-2000,9.699999809265137,9.699999809265137,0.0,9.699999809265137,9.699999809265137,-1.3892514525923327e-12
01-03-2000,10.899999618530273,10.899999618530273,0.0,10.899999618530273,10.899999618530273,-1.5611179883523452e-12
02-03-2000,10.899999618530273,10.899999618530273,0.0,10.899999618530273,10.899999618530273,-1.5611179883523452e-12
03-03-2000,10.699999809265137,10.699999809265137,0.0,10.699999809265137,10.699999809265137,-1.5324729332744091e-12
06-03-2000,10.199999809265137,10.199999809265137,0.0,10.199999809265137,10.199999809265137,-1.460862463983914e-12
07-03-2000,10.199999809265137,10.199999809265137,0.0,10.199999809265137,10.199999809265137,-1.460862463983914e-12
08-03-2000,10.100000381469727,10.100000381469727,0.0,10.100000381469727,10.100000381469727,-1.4465402617055978e-12
09-03-2000,10.0,10.0,0.0,10.0,10.0,-1.432217842586847e-12
10-03-2000,10.25,10.25,0.0,10.25,10.25,-1.4680235109129636e-12
13-03-2000,10.25,10.25,0.0,10.25,10.25,-1.4680235109129636e-12
14-03-2000,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.899999618530273,-1.4178959655691825e-12
15-03-2000,9.649999618530273,9.649999618530273,0.0,9.649999618530273,9.649999618530273,-1.3820904056632832e-12
16-03-2000,9.949999809265137,9.949999809265137,0.0,9.949999809265137,9.949999809265137,-1.4250569040780148e-12
17-03-2000,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.899999618530273,-1.4178959655691825e-12
20-03-2000,9.800000190734863,9.800000190734863,0.0,9.800000190734863,9.800000190734863,-1.4035735464504318e-12
21-03-2000,10.0,10.0,0.0,10.0,10.0,-1.432217842586847e-12
22-03-2000,10.149999618530273,10.149999618530273,0.0,10.149999618530273,10.149999618530273,-1.4537009833739956e-12
23-03-2000,10.100000381469727,10.100000381469727,0.0,10.100000381469727,10.100000381469727,-1.4465402617055978e-12
24-03-2000,9.800000190734863,9.800000190734863,0.0,9.800000190734863,9.800000190734863,-1.4035735464504318e-12
